OrderNumber,InventoryStatus,PaymentStatus,Customer,ContactName,Phone,Email,BillingAddress1,BillingAddress2,BillingCity,BillingState,BillingCountry,BillingPostalCode,BillingAddressRemarks,ShipToCompanyName,ShippingAddress1,ShippingAddress2,ShippingCity,ShippingState,ShippingCountry,ShippingPostalCode,ShippingAddressRemarks,CurrencyCode,ExchangeRate,NonCustomerCost,OrderDate,OrderRemarks,Freight,InvoicedDate,DueDate,DatePaid,AmountPaid,RequestedShipDate,PONumber,SalesRep,Location,PricingScheme,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,Sales Type,Sales Person,LPO Date,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled
SO-001222,Fulfilled,Paid,BAYELSA DIAGNOSTIC CENTER,MRS OGE NKWOCHA,8033345493,,,,YENAGOA,BAYELSA,NIGERIA,,,,,,YENAGOA,BAYELSA,NIGERIA,,,NGN,1,,1/17/2018 1:45:22 PM,"TERMS 
Currency: Naira. 
Offer: DAP Calabar
Order Confirmation: Confirmed PO
Delivery: Within 3 days of Order Confirmation
Offer Validity: 28 days
Payment: 100% payment in advance.

",,1/17/2018 2:12:45 PM,1/17/2018 12:00:00 AM,2/16/2018 12:53:24 PM,163814,,,Martins Ugwuoke,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,EMERGENCY SUPPLY,Mrs Vivian Opara,,"DXH 500 DILUENT, 10L ","DXH 500 DILUENT(FBC MACHINE), 10L",2,,81907,0 %,163814,,Taxable,False
SO-001223,Fulfilled,Paid,UNIVERSITY OF CALABAR TEACHING HOSPITAL / CHEM. PATH DEPT.,DR EFOBI HENRY A  DEPT OF CHEMICAL PATHOLOGY UCTH CALABAR,8037072355,,"Moor Road, Near Government House, Calabar.","Etta Agbor Layout, Court Road",CALABAR,CROSS RIVER,NIGERIA,,,,"Moor Road, Near Government House, Calabar.","Etta Agbor Layout, Court Road",CALABAR,CROSS RIVER,NIGERIA,,,NGN,1,,1/17/2018 4:14:31 PM,,,,1/17/2018 12:00:00 AM,,0,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,REPLACEMENT,MR VINCENT,,"DS-III (NO.3) STANDARD A,B& C BTLS ","DS-III STANDARD A,B,C P14.03.105045-00 EXP DATE:2019/4",1,btl,0,0 %,0,,Taxable,False
SO-001224,Fulfilled,Paid,FMC KEFFI,DR NASARA,,,KEFFI,,,,,,,,KEFFI,,,,,,,NGN,1,,1/18/2018 10:01:08 AM,,,1/18/2018 10:19:39 AM,1/18/2018 12:00:00 AM,3/10/2018 12:08:20 PM,211734.38,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,50% PAID,CHUKWUEZI LAURA,,"ELITROL I, 10X5 ML ","ELITROL I, CONT-0060, 10X5 ML EXP DATE:2019/2",1,packs,70515.63,0 %,70515.63,,Taxable,False
SO-001224,Fulfilled,Paid,FMC KEFFI,DR NASARA,,,KEFFI,,,,,,,,KEFFI,,,,,,,NGN,1,,1/18/2018 10:01:08 AM,,,1/18/2018 10:19:39 AM,1/18/2018 12:00:00 AM,3/10/2018 12:08:20 PM,211734.38,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,50% PAID,CHUKWUEZI LAURA,,"ELITROL II,  10X5 ML ","ELITROL II, CONT-0160, 10X5 ML EXP DATE:2019/2",1,,77781.25,0 %,77781.25,,Taxable,False
SO-001224,Fulfilled,Paid,FMC KEFFI,DR NASARA,,,KEFFI,,,,,,,,KEFFI,,,,,,,NGN,1,,1/18/2018 10:01:08 AM,,,1/18/2018 10:19:39 AM,1/18/2018 12:00:00 AM,3/10/2018 12:08:20 PM,211734.38,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,50% PAID,CHUKWUEZI LAURA,,"ELICAL 2, 4X3 ML "," CALI-0550, 4x3 ml EXP DATE:2019/8",1,packs,63437.5,0 %,63437.5,,Taxable,False
SO-001225,Fulfilled,Paid,KINGS SCIENCE WARES NIGERIA LTD,MR.KINGSELY,8033144918,,"Suite 104, Garachi Plaza, No.11, Maputo Street, Opp. Netpost Office Zone 3, Wuse, FCT, Abuja ","No.11, Maputo Street, Opp. Netpost Office Zone 3",,ABUJA,NIGERIA,,,,"Suite 104, Garachi Plaza, No.11, Maputo Street, Opp. Netpost Office Zone 3, Wuse, FCT, Abuja ","No.11, Maputo Street, Opp. Netpost Office Zone 3",,ABUJA,NIGERIA,,,NGN,1,,1/18/2018 10:20:10 AM,,,1/18/2018 10:21:48 AM,1/18/2018 12:00:00 AM,1/18/2018 3:51:20 PM,282250.01,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,PAID,MRS VIVIAN OPARA,,"ELICAL 2, 4X3 ML "," CALI-0550, 4x3 ml EXP DATE:2019/8",1,packs,63437.5,0 %,63437.5,,Taxable,False
SO-001225,Fulfilled,Paid,KINGS SCIENCE WARES NIGERIA LTD,MR.KINGSELY,8033144918,,"Suite 104, Garachi Plaza, No.11, Maputo Street, Opp. Netpost Office Zone 3, Wuse, FCT, Abuja ","No.11, Maputo Street, Opp. Netpost Office Zone 3",,ABUJA,NIGERIA,,,,"Suite 104, Garachi Plaza, No.11, Maputo Street, Opp. Netpost Office Zone 3, Wuse, FCT, Abuja ","No.11, Maputo Street, Opp. Netpost Office Zone 3",,ABUJA,NIGERIA,,,NGN,1,,1/18/2018 10:20:10 AM,,,1/18/2018 10:21:48 AM,1/18/2018 12:00:00 AM,1/18/2018 3:51:20 PM,282250.01,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,PAID,MRS VIVIAN OPARA,,"ELITROL II,  10X5 ML ","ELITROL II, CONT-0160, 10X5 ML EXP DATE:2019/2",1,,77781.25,0 %,77781.25,,Taxable,False
SO-001225,Fulfilled,Paid,KINGS SCIENCE WARES NIGERIA LTD,MR.KINGSELY,8033144918,,"Suite 104, Garachi Plaza, No.11, Maputo Street, Opp. Netpost Office Zone 3, Wuse, FCT, Abuja ","No.11, Maputo Street, Opp. Netpost Office Zone 3",,ABUJA,NIGERIA,,,,"Suite 104, Garachi Plaza, No.11, Maputo Street, Opp. Netpost Office Zone 3, Wuse, FCT, Abuja ","No.11, Maputo Street, Opp. Netpost Office Zone 3",,ABUJA,NIGERIA,,,NGN,1,,1/18/2018 10:20:10 AM,,,1/18/2018 10:21:48 AM,1/18/2018 12:00:00 AM,1/18/2018 3:51:20 PM,282250.01,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,PAID,MRS VIVIAN OPARA,,"ELITROL I, 10X5 ML ","ELITROL I, CONT-0060, 10X5 ML EXP DATE:2019/2",2,,70515.63,0 %,141031.26,,Taxable,False
SO-001226,Fulfilled,Paid,REHOBOTH INSURANCE BROKERS LTD (HEALTH INSURANCE),,,,"PLOT 1264, COMMERCIAL COMPLEX, M. BUHARI WAY",,Garki II,FCT,Nigeria,,,,"PLOT 1264, COMMERCIAL COMPLEX, M. BUHARI WAY",,Garki II,FCT,Nigeria,,,NGN,1,,1/18/2018 10:03:14 AM,"Terms;
Currency: Naira
Payment: 100% payment on delivery",,1/18/2018 10:24:44 AM,1/18/2018 10:24:44 AM,3/6/2018 2:55:49 PM,5429700,,,Martins Ugwuoke,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,PAID,OHIRI UZOAMAKA,,"EON ONE SEMI AUTOMATED CHEMISTRY ANALYSER, UNIT ","EON One SEMI AUTOMATED CHEMISTRY ANALYSER, SERIAL NO:00444",1,,2429700,0 %,2429700,,Taxable,False
SO-001226,Fulfilled,Paid,REHOBOTH INSURANCE BROKERS LTD (HEALTH INSURANCE),,,,"PLOT 1264, COMMERCIAL COMPLEX, M. BUHARI WAY",,Garki II,FCT,Nigeria,,,,"PLOT 1264, COMMERCIAL COMPLEX, M. BUHARI WAY",,Garki II,FCT,Nigeria,,,NGN,1,,1/18/2018 10:03:14 AM,"Terms;
Currency: Naira
Payment: 100% payment on delivery",,1/18/2018 10:24:44 AM,1/18/2018 10:24:44 AM,3/6/2018 2:55:49 PM,5429700,,,Martins Ugwuoke,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,PAID,OHIRI UZOAMAKA,,"EON ONE DILUTOR, UNIT  ","EON One DILUTOR SERIAL, NO: 00174",1,,0,0 %,0,,Taxable,False
